sigma,node,theta,z_real,z_imag,base_depth,primal_depth,dual_depth,primal_rouche_ratio,dual_weighted_rouche_ratio,computed_primal_dual_rouche_ratio,deep_primal_residual_to_forcing,dual_residual_to_rhs,one_sided_resolvent_coefficient,primal_dual_resolvent_coefficient,one_sided_resolvent_budget,primal_dual_resolvent_budget,budget_gain_factor,primal_correction_reconstruction_defect,corrected_feshbach_smallest_singular,corrected_determinant_phase
0.002,6,1.1780972450961724,0.24297318982879973,-0.5085152519443007,46,62,54,9.430768817290704e-15,1.5977003578618078e-14,1.4222889103483268e-14,5.700552131821608e-15,1.6282619210244982e-15,8.472603293945384e-14,1.7450087520646095e-28,11802747813232.348,5.730630283755508e+27,485533570185305.44,1.17348687795795e-16,0.01775024382174574,0.42689708841515717
0.002,6,1.1780972450961724,0.24297318982879973,-0.5085152519443007,46,62,62,9.430768817290704e-15,1.5977003578618078e-14,1.4222889103483268e-14,5.700552131821608e-15,1.6183384844218469e-15,8.472603293945384e-14,1.7276547821349466e-28,11802747813232.348,5.78819339569817e+27,490410664303856.94,1.17348687795795e-16,0.01775024382174574,0.42689708841515717
0.002,7,1.3744467859455345,0.22109783433317165,-0.5018794354019703,46,62,46,7.852565646146479e-15,2.378213325788136e-14,2.758576530857878e-14,7.571816976368309e-15,2.0702414399377408e-15,1.480945031497502e-13,3.7364490820877067e-28,6752445085614.098,2.6763378224365674e+27,396350920074630.9,2.0447654123081493e-16,0.013262790585374237,0.2853889161665666
0.002,7,1.3744467859455345,0.22109783433317165,-0.5018794354019703,46,62,54,7.852565646146479e-15,2.3782133257881364e-14,2.758576530857878e-14,7.571816976368309e-15,2.067945363753057e-15,1.480945031497502e-13,3.7077362243878143e-28,6752445085614.098,2.6970634896366796e+27,399420277461078.6,2.0447654123081493e-16,0.013262790585374237,0.2853889161665666
0.002,7,1.3744467859455345,0.22109783433317165,-0.5018794354019703,46,62,62,7.852565646146479e-15,2.378213325788136e-14,2.758576530857877e-14,7.571816976368309e-15,2.0756579879856988e-15,1.480945031497502e-13,3.718031796138533e-28,6752445085614.098,2.6895950729591684e+27,398314246003907.25,2.0447654123081493e-16,0.013262790585374237,0.2853889161665666
0.002,8,1.5707963267948966,0.19834822407338853,-0.4996387943616557,46,62,46,9.208898598629438e-15,5.076766919834496e-14,5.5109371880752804e-14,1.38020955847716e-14,3.4170143740059953e-15,3.3514446627816595e-13,1.1163694445815432e-27,2983787890354.1333,8.957608118473559e+26,300209279199481.5,5.335309411650145e-16,0.012425017032377401,0.20726030475004587
0.002,8,1.5707963267948966,0.19834822407338853,-0.4996387943616557,46,62,54,9.208898598629438e-15,5.0767669198344905e-14,5.5109371880752754e-14,1.38020955847716e-14,3.4877171694813542e-15,3.3514446627816595e-13,1.1079983923989367e-27,2983787890354.1333,9.025283852938058e+26,302477393990190.25,5.335309411650145e-16,0.012425017032377401,0.20726030475004587
0.002,8,1.5707963267948966,0.19834822407338853,-0.4996387943616557,46,62,62,9.208898598629438e-15,5.076766919834494e-14,5.510937188075278e-14,1.38020955847716e-14,3.4834495107191804e-15,3.3514446627816595e-13,1.1034520080460834e-27,2983787890354.1333,9.062469348084072e+26,303723645282590.3,5.335309411650145e-16,0.012425017032377401,0.20726030475004587
0.002,9,1.7671458676442586,0.17559861381360542,-0.5018794354019703,46,62,46,3.4248453012942986e-14,1.0402063622727129e-13,9.907336281556714e-14,1.9128576525404206e-14,5.010446349807341e-15,6.974752194453552e-13,3.0335015994635095e-27,1433742693819.5505,3.296520430965839e+26,229924131099407.44,4.553081957243476e-16,0.00739220475672775,2.0622577238110864
0.002,9,1.7671458676442586,0.17559861381360542,-0.5018794354019703,46,62,54,3.4248453012942986e-14,1.040206362272713e-13,9.907336281556709e-14,1.9128576525404206e-14,4.9599874625311904e-15,6.974752194453552e-13,3.0472570383633337e-27,1433742693819.5505,3.281639807244472e+26,228886244469852.97,4.553081957243476e-16,0.00739220475672775,2.0622577238110864
0.002,9,1.7671458676442586,0.17559861381360542,-0.5018794354019703,46,62,62,3.4248453012942986e-14,1.0402063622727128e-13,9.907336281556713e-14,1.9128576525404206e-14,4.970186917316037e-15,6.974752194453552e-13,3.0469149192201424e-27,1433742693819.5505,3.282008282186793e+26,228911944683978.5,4.553081957243476e-16,0.00739220475672775,2.0622577238110864
0.002,10,1.9634954084936207,0.15372325831797737,-0.5085152519443007,46,62,46,1.0949243464615793e-14,3.970905133656147e-14,3.551789799205299e-14,8.91482312132007e-15,2.4083473695147577e-15,2.37400685069487e-13,6.800707197286112e-28,4212287760278.7446,1.4704353106086146e+27,349082350088852.8,2.702223563624587e-16,0.008869338051806213,-2.7813492211211948
0.002,10,1.9634954084936207,0.15372325831797737,-0.5085152519443007,46,62,54,1.0949243464615793e-14,3.9709051336561474e-14,3.551789799205301e-14,8.91482312132007e-15,2.396524619879256e-15,2.37400685069487e-13,6.863550519813331e-28,4212287760278.7446,1.4569718647997387e+27,345886118830429.75,2.702223563624587e-16,0.008869338051806213,-2.7813492211211948
0.002,10,1.9634954084936207,0.15372325831797737,-0.5085152519443007,46,62,62,1.0949243464615793e-14,3.970905133656147e-14,3.5517897992053e-14,8.91482312132007e-15,2.3810808941613303e-15,2.37400685069487e-13,6.814556638410452e-28,4212287760278.7446,1.4674468979587528e+27,348372898878505.3,2.702223563624587e-16,0.008869338051806213,-2.7813492211211948
0.002,11,2.1598449493429825,0.13356281523036068,-0.519291233280334,46,62,46,6.154938847884147e-15,2.155235098332832e-14,1.7833778938034054e-14,6.434014362459727e-15,1.780223394204358e-15,1.1092044385351283e-13,2.666778197614747e-28,9015470595489.545,3.74984316616363e+27,415934268371934.2,1.2767132066793839e-16,0.014525132311754969,-2.6918281584477035
0.002,11,2.1598449493429825,0.13356281523036068,-0.519291233280334,46,62,54,6.154938847884147e-15,2.1552350983328324e-14,1.7833778938034057e-14,6.434014362459727e-15,1.794857602573388e-15,1.1092044385351283e-13,2.695051950073864e-28,9015470595489.545,3.7105036137525094e+27,411570707757494.2,1.2767132066793839e-16,0.014525132311754969,-2.6918281584477035
0.002,11,2.1598449493429825,0.13356281523036068,-0.519291233280334,46,62,62,6.154938847884147e-15,2.155235098332832e-14,1.7833778938034054e-14,6.434014362459727e-15,1.7959327068095963e-15,1.1092044385351283e-13,2.6699347839865966e-28,9015470595489.545,3.74540983546736e+27,415442521363354.56,1.2767132066793839e-16,0.014525132311754969,-2.6918281584477035
0.002,12,2.356194490192345,0.11589203907250563,-0.5337932644905664,46,62,46,1.7576864902027045e-15,1.04154112333552e-14,1.127269496055093e-14,5.358517900747923e-15,1.4708665202129637e-15,6.472109051168012e-14,1.341569179392188e-28,15450913946197.023,7.453957763497885e+27,482428275081588.2,6.359743084593653e-17,0.021128592306901464,-2.7593570152720814
0.002,12,2.356194490192345,0.11589203907250563,-0.5337932644905664,46,62,54,1.7576864902027045e-15,1.0415411233355197e-14,1.1272694960550929e-14,5.358517900747923e-15,1.479387134362023e-15,6.472109051168012e-14,1.355783988503819e-28,15450913946197.023,7.375806238157029e+27,477370223136376.8,6.359743084593653e-17,0.021128592306901464,-2.7593570152720814
0.002,12,2.356194490192345,0.11589203907250563,-0.5337932644905664,46,62,62,1.7576864902027045e-15,1.0415411233355198e-14,1.1272694960550927e-14,5.358517900747923e-15,1.4793271411735255e-15,6.472109051168012e-14,1.357012820187202e-28,15450913946197.023,7.369127138106456e+27,476937944497467.06,6.359743084593653e-17,0.021128592306901464,-2.7593570152720814
0.002,13,2.552544031041707,0.10139000786227323,-0.5514640406484215,46,62,46,1.228238562891222e-15,7.154258389976962e-15,7.417374980599556e-15,4.690323368131457e-15,1.3419978581051008e-15,4.417092974281523e-14,8.252876263929379e-29,22639324230268.37,1.2116987678231227e+28,535218611429710.06,8.745178343999595e-17,0.028738679542571328,-2.8317658548471654
0.002,13,2.552544031041707,0.10139000786227323,-0.5514640406484215,46,62,54,1.228238562891222e-15,7.154258389976962e-15,7.417374980599556e-15,4.690323368131457e-15,1.337309676997226e-15,4.417092974281523e-14,8.131490639666535e-29,22639324230268.37,1.2297868180796451e+28,543208271400363.7,8.745178343999595e-17,0.028738679542571328,-2.8317658548471654
0.002,13,2.552544031041707,0.10139000786227323,-0.5514640406484215,46,62,62,1.228238562891222e-15,7.154258389976962e-15,7.417374980599556e-15,4.690323368131457e-15,1.3375794728474146e-15,4.417092974281523e-14,8.133470292973873e-29,22639324230268.37,1.2294874930124797e+28,543076056735243.44,8.745178343999595e-17,0.028738679542571328,-2.8317658548471654
0.002,14,2.748893571891069,0.09061402652623994,-0.5716244837360381,46,62,46,4.1008379713478403e-16,4.001024032436116e-15,4.276983142635737e-15,4.125017166541751e-15,1.1806952704853022e-15,3.079937432386476e-14,4.837083335348379e-29,32468192031587.926,2.067361528986296e+28,636734415940063.5,1.0667682039230982e-16,0.037236687999027546,-2.8735601856399517
0.002,14,2.748893571891069,0.09061402652623994,-0.5716244837360381,46,62,54,4.1008379713478403e-16,4.001024032436114e-15,4.2769831426357395e-15,4.125017166541751e-15,1.176437791237126e-15,3.079937432386476e-14,4.8175187731580305e-29,32468192031587.926,2.0757573495545823e+28,639320276144450.0,1.0667682039230982e-16,0.037236687999027546,-2.8735601856399517
0.002,14,2.748893571891069,0.09061402652623994,-0.5716244837360381,46,62,62,4.1008379713478403e-16,4.001024032436114e-15,4.276983142635737e-15,4.125017166541751e-15,1.1757571353991454e-15,3.079937432386476e-14,4.80641686897626e-29,32468192031587.926,2.0805519522342016e+28,640796983771088.0,1.0667682039230982e-16,0.037236687999027546,-2.8735601856399517
0.002,15,2.945243112740431,0.08397820998390952,-0.5934998392316662,46,62,46,7.077145651945297e-16,2.17602102929445e-15,2.332666352679332e-15,3.675513780548775e-15,1.0251917252116929e-15,2.3424078271551294e-14,3.0276785290727426e-29,42691114177777.76,3.3028605593284628e+28,773664642617296.5,7.978376664412278e-17,0.04630522411403455,-2.8741627427490952
0.002,15,2.945243112740431,0.08397820998390952,-0.5934998392316662,46,62,54,7.077145651945297e-16,2.1760210292944495e-15,2.332666352679332e-15,3.675513780548775e-15,1.026208641058443e-15,2.3424078271551294e-14,3.047911902397605e-29,42691114177777.76,3.2809347252240434e+28,768528718074986.8,7.978376664412278e-17,0.04630522411403455,-2.8741627427490952
0.002,15,2.945243112740431,0.08397820998390952,-0.5934998392316662,46,62,62,7.077145651945297e-16,2.1760210292944495e-15,2.3326663526793325e-15,3.675513780548775e-15,1.02480818811078e-15,2.3424078271551294e-14,3.0461245350890776e-29,42691114177777.76,3.2828598715539864e+28,768979665858154.5,7.978376664412278e-17,0.04630522411403455,-2.8741627427490952
0.002,16,3.141592653589793,0.08173756894359493,-0.6162494494914493,46,62,46,3.555306257933763e-16,1.192807542088657e-15,1.1141839041684406e-15,3.234920095951906e-15,9.646341408663007e-16,1.802473513679016e-14,2.0306793095226178e-29,55479317305412.53,4.924460476406212e+28,887620957788135.0,1.685112636851379e-17,0.0555288017737395,-2.8333203555323974
0.002,16,3.141592653589793,0.08173756894359493,-0.6162494494914493,46,62,54,3.555306257933763e-16,1.1928075420886576e-15,1.11418390416844e-15,3.234920095951906e-15,9.667947703097303e-16,1.802473513679016e-14,2.0323885715048152e-29,55479317305412.53,4.920318948947749e+28,886874458433129.5,1.685112636851379e-17,0.0555288017737395,-2.8333203555323974
0.002,16,3.141592653589793,0.08173756894359493,-0.6162494494914493,46,62,62,3.555306257933763e-16,1.1928075420886572e-15,1.11418390416844e-15,3.234920095951906e-15,9.667876832474204e-16,1.802473513679016e-14,2.0326826971183443e-29,55479317305412.53,4.919606987444032e+28,886746129257808.6,1.685112636851379e-17,0.0555288017737395,-2.8333203555323974
0.002,17,3.3379421944391554,0.08397820998390952,-0.6389990597512325,46,62,46,1.8192035741721567e-16,1.4939345376876014e-15,1.3958768536418835e-15,2.852185931380694e-15,8.49427530134822e-16,1.3993933312011432e-14,1.340338824181287e-29,71459537336916.45,7.460800075017031e+28,1044059387040382.4,1.8201847829853426e-17,0.06450796252608774,-2.7551792473617396
0.002,17,3.3379421944391554,0.08397820998390952,-0.6389990597512325,46,62,54,1.8192035741721567e-16,1.4939345376876015e-15,1.3958768536418832e-15,2.852185931380694e-15,8.515529909085423e-16,1.3993933312011432e-14,1.3387869962018966e-29,71459537336916.45,7.469448111140698e+28,1045269587448327.0,1.8201847829853426e-17,0.06450796252608774,-2.7551792473617396
0.002,17,3.3379421944391554,0.08397820998390952,-0.6389990597512325,46,62,62,1.8192035741721567e-16,1.4939345376876015e-15,1.3958768536418832e-15,2.852185931380694e-15,8.515453590955636e-16,1.3993933312011432e-14,1.3387819733317337e-29,71459537336916.45,7.469476135172093e+28,1045273509112591.8,1.8201847829853426e-17,0.06450796252608774,-2.7551792473617396
0.002,18,3.5342917352885173,0.09061402652623993,-0.6608744152468605,46,62,46,2.934871879992493e-17,1.1544242229576478e-15,1.1531142529769821e-15,2.6199176785141763e-15,7.642953295457103e-16,1.1453489246740615e-14,1.0101782854726392e-29,87309638002635.38,9.89924268201946e+28,1133808696093856.0,1.378708172836705e-17,0.07292049995311814,-2.644999660473717
0.002,18,3.5342917352885173,0.09061402652623993,-0.6608744152468605,46,62,54,2.934871879992493e-17,1.1544242229576478e-15,1.1531142529769821e-15,2.6199176785141763e-15,7.648482660847712e-16,1.1453489246740615e-14,1.0040490869634064e-29,87309638002635.38,9.959672420243384e+28,1140730009663166.8,1.378708172836705e-17,0.07292049995311814,-2.644999660473717
0.002,18,3.5342917352885173,0.09061402652623993,-0.6608744152468605,46,62,62,2.934871879992493e-17,1.1544242229576478e-15,1.1531142529769821e-15,2.6199176785141763e-15,7.648473468281958e-16,1.1453489246740615e-14,1.0040612674892697e-29,87309638002635.38,9.959551596891828e+28,1140716171173588.8,1.378708172836705e-17,0.07292049995311814,-2.644999660473717
0.002,19,3.730641276137879,0.10139000786227322,-0.6810348583344772,46,62,46,6.6254739875374756e-18,7.131139904034619e-16,7.128117759704126e-16,2.356817914229367e-15,7.451757948791754e-16,9.710436106242279e-15,7.928901316226594e-30,102981986499778.08,1.261208785577249e+29,1224688732897929.5,1.7314909972527239e-18,0.08052448863858239,-2.5077461153487803
0.002,19,3.730641276137879,0.10139000786227322,-0.6810348583344772,46,62,54,6.6254739875374756e-18,7.13113990403462e-16,7.128117759704127e-16,2.356817914229367e-15,7.436132143930232e-16,9.710436106242279e-15,7.866313066965474e-30,102981986499778.08,1.271243581951362e+29,1234432957800927.2,1.7314909972527239e-18,0.08052448863858239,-2.5077461153487803
0.002,19,3.730641276137879,0.10139000786227322,-0.6810348583344772,46,62,62,6.6254739875374756e-18,7.13113990403462e-16,7.128117759704127e-16,2.356817914229367e-15,7.435310119925613e-16,9.710436106242279e-15,7.863665131969615e-30,102981986499778.08,1.2716716482935089e+29,1234848628887392.2,1.7314909972527239e-18,0.08052448863858239,-2.5077461153487803
0.002,20,3.9269908169872414,0.1158920390725056,-0.6987056344923323,46,62,46,2.7813638574197843e-18,5.615580384608634e-16,5.600019144137647e-16,2.2522814964156986e-15,6.717503892731164e-16,9.161594576939853e-15,6.496949096988208e-30,109151304568425.8,1.5391839847776698e+29,1410137964785177.2,9.800271882729112e-19,0.08713632709436105,-2.3477934941626346
0.002,20,3.9269908169872414,0.1158920390725056,-0.6987056344923323,46,62,54,2.7813638574197843e-18,5.615580384608633e-16,5.600019144137645e-16,2.2522814964156986e-15,6.705053451323514e-16,9.161594576939853e-15,6.493313299964589e-30,109151304568425.8,1.5400458191435995e+29,1410927542490489.5,9.800271882729112e-19,0.08713632709436105,-2.3477934941626346
0.002,20,3.9269908169872414,0.1158920390725056,-0.6987056344923323,46,62,62,2.7813638574197843e-18,5.615580384608633e-16,5.600019144137645e-16,2.2522814964156986e-15,6.705052162272677e-16,9.161594576939853e-15,6.493429241669386e-30,109151304568425.8,1.5400183212636516e+29,1410902350047708.8,9.800271882729112e-19,0.08713632709436105,-2.3477934941626346
0.002,21,4.123340357836604,0.13356281523036062,-0.7132076657025647,46,62,46,2.780212352547026e-18,4.6140209481375e-16,4.619325011529871e-16,2.0327404815169916e-15,6.111819322855511e-16,7.393390469651461e-15,4.7130985698243655e-30,135255943008126.0,2.1217464162589428e+29,1568689973298601.0,5.362633013516824e-19,0.09261077218323499,-2.1690470761416556
0.002,21,4.123340357836604,0.13356281523036062,-0.7132076657025647,46,62,54,2.780212352547026e-18,4.614020948137501e-16,4.61932501152987e-16,2.0327404815169916e-15,6.118057057480816e-16,7.393390469651461e-15,4.712443038638325e-30,135255943008126.0,2.1220415648545486e+29,1568908188179989.2,5.362633013516824e-19,0.09261077218323499,-2.1690470761416556
0.002,21,4.123340357836604,0.13356281523036062,-0.7132076657025647,46,62,62,2.780212352547026e-18,4.614020948137501e-16,4.61932501152987e-16,2.0327404815169916e-15,6.118075047213923e-16,7.393390469651461e-15,4.712447305028215e-30,135255943008126.0,2.12203964367515e+29,1568906767777043.8,5.362633013516824e-19,0.09261077218323499,-2.1690470761416556
0.002,22,4.319689898685965,0.15372325831797728,-0.7239836470385979,46,62,46,1.3323973004861803e-21,7.801679693971222e-16,7.801679668676449e-16,1.9927425382362195e-15,6.06354447501576e-16,7.360779433985013e-15,4.660703575698789e-30,135855177969735.11,2.1455988001770034e+29,1579327952192580.5,5.532824506181404e-22,0.09683087280397311,-1.9751109400389997
0.002,22,4.319689898685965,0.15372325831797728,-0.7239836470385979,46,62,54,1.3323973004861803e-21,7.801679693971223e-16,7.801679668676453e-16,1.9927425382362195e-15,6.075656116515891e-16,7.360779433985013e-15,4.732866418680734e-30,135855177969735.11,2.112884479589316e+29,1555247662374716.5,5.532824506181404e-22,0.09683087280397311,-1.9751109400389997
0.002,22,4.319689898685965,0.15372325831797728,-0.7239836470385979,46,62,62,1.3323973004861803e-21,7.801679693971223e-16,7.801679668676453e-16,1.9927425382362195e-15,6.075648919710723e-16,7.360779433985013e-15,4.7328504147880755e-30,135855177969735.11,2.1128916242005855e+29,1555252921365486.0,5.532824506181404e-22,0.09683087280397311,-1.9751109400389997
0.002,23,4.516039439535327,0.17559861381360536,-0.7306194635809283,46,62,46,1.3722787714786759e-17,6.719366194353176e-16,6.746896820546627e-16,1.9210833208287097e-15,6.088295869126643e-16,7.215053145129728e-15,4.3381035062444655e-30,138599117689800.44,2.3051547722652385e+29,1663181418964311.0,3.06952412663082e-18,0.0997054366363037,-1.7694026142053263
