parent_arc,start_numerator,end_numerator,turn_denominator,center_id,complement_resolvent_upper,transformed_resolvent_upper,transformed_residual_upper,homotopy_neumann_product_upper,homotopy_denominator_lower,homotopy_certified
800,374,375,2048,arc_00793,1173.8246894556817,1173.8246957125305,9.552266437209501e-10,1.1212686244022459e-06,0.9999988787313755,True
801,375,376,2048,arc_00809,4412.568107916183,4412.5681314365365,9.552266437209501e-10,4.2150026463821465e-06,0.9999957849973535,True
802,376,377,2048,arc_00809,969.0785184470279,969.0785236125162,9.552266437209501e-10,9.256896256124373e-07,0.9999990743103743,True
803,377,378,2048,arc_00809,544.3053316058323,544.3053345071481,9.552266437209501e-10,5.199349578406721e-07,0.999999480065042,True
804,378,379,2048,arc_00809,378.42787202383766,378.42787404097527,9.552266437209501e-10,3.6148438801061524e-07,0.9999996385156119,True
805,379,380,2048,arc_00809,290.03764223285395,290.0376437788443,9.552266437209501e-10,2.7705168501959794e-07,0.9999997229483149,True
806,380,381,2048,arc_00809,235.1197001914607,235.11970144472144,9.552266437209501e-10,2.2459260328371304e-07,0.9999997754073966,True
807,381,382,2048,arc_00809,197.68773127342985,197.6877323271666,9.552266437209501e-10,1.888365890556849e-07,0.9999998111634109,True
808,382,383,2048,arc_00809,170.53738917837606,170.5373900873931,9.552266437209501e-10,1.6290185876211093e-07,0.9999998370981411,True
809,383,384,2048,arc_00809,149.94408855815857,149.94408935740694,9.552266437209501e-10,1.4323058922267007e-07,0.9999998567694106,True
810,384,385,2048,arc_00809,170.537389178375,170.53739008739205,9.552266437209501e-10,1.6290185876210993e-07,0.9999998370981411,True
811,385,386,2048,arc_00809,197.6877312734294,197.68773232716615,9.552266437209501e-10,1.8883658905568448e-07,0.9999998111634109,True
812,386,387,2048,arc_00809,235.11970019146077,235.1197014447215,9.552266437209501e-10,2.245926032837131e-07,0.9999997754073966,True
813,387,388,2048,arc_00809,290.0376422328534,290.03764377884374,9.552266437209501e-10,2.770516850195974e-07,0.9999997229483149,True
814,388,389,2048,arc_00809,378.4278720238424,378.42787404098,9.552266437209501e-10,3.6148438801061974e-07,0.9999996385156119,True
815,389,390,2048,arc_00809,544.3053316058383,544.3053345071542,9.552266437209501e-10,5.199349578406778e-07,0.999999480065042,True
816,390,391,2048,arc_00809,969.0785184470648,969.078523612553,9.552266437209501e-10,9.256896256124724e-07,0.9999990743103743,True
817,391,392,2048,arc_00825,2399.221370431224,2399.2213832198163,9.552266437209501e-10,2.2918001894366e-06,0.9999977081998105,True
818,392,393,2048,arc_00825,818.2739422641015,818.2739466257548,9.552266437209501e-10,7.816370756796155e-07,0.9999992183629242,True
819,393,394,2048,arc_00825,493.2472925904749,493.24729521963553,9.552266437209501e-10,4.71162958337089e-07,0.9999995288370416,True
820,394,395,2048,arc_00825,353.0215845435005,353.02158642521476,9.552266437209501e-10,3.372156251620032e-07,0.9999996627843747,True
821,395,396,2048,arc_00825,274.8759412294174,274.8759426945912,9.552266437209501e-10,2.625688241797865e-07,0.9999997374311758,True
822,396,397,2048,arc_00825,225.0564711691531,225.0564723687737,9.552266437209501e-10,2.1497993874850043e-07,0.9999997850200611,True
823,397,398,2048,arc_00825,190.5248432376768,190.52484425323317,9.552266437209501e-10,1.8199440752147263e-07,0.9999998180055923,True
824,398,399,2048,arc_00825,165.18023050237642,165.18023138283814,9.552266437209501e-10,1.5778455803287842e-07,0.9999998422154418,True
825,399,400,2048,arc_00825,145.786853846819,145.78685462390806,9.552266437209501e-10,1.3925948784102974e-07,0.9999998607405121,True
826,200,201,1024,arc_00825,190.52488623090423,190.52488724646082,9.552266437209501e-10,1.819944485897492e-07,0.9999998180055513,True
827,201,202,1024,arc_00825,274.87642447039525,274.87642593557166,9.552266437209501e-10,2.6256928578444637e-07,0.9999997374307141,True
828,202,203,1024,arc_00825,493.2510386116403,493.2510412408209,9.552266437209501e-10,4.711665366363332e-07,0.9999995288334632,True
829,203,204,1024,arc_00825,2399.383640652418,2399.383653441875,9.552266437209501e-10,2.2919551942761934e-06,0.9999977080448056,True
830,204,205,1024,arc_00833,549.6045288776384,549.6045318072005,9.552266437209501e-10,5.249968922920163e-07,0.9999994750031076,True
831,205,206,1024,arc_00833,291.5354737645714,291.5354753185457,9.552266437209501e-10,2.7848245361412625e-07,0.9999997215175462,True
832,206,207,1024,arc_00833,198.38243580495626,198.38243686239602,9.552266437209501e-10,1.8950018933724981e-07,0.9999998104998106,True
833,207,208,1024,arc_00833,150.3434176617859,150.34341846316283,9.552266437209501e-10,1.4361203902410135e-07,0.9999998563879609,True
834,208,209,1024,arc_00833,198.38243580495518,198.38243686239494,9.552266437209501e-10,1.8950018933724878e-07,0.9999998104998106,True
835,209,210,1024,arc_00833,291.53547376457084,291.53547531854514,9.552266437209501e-10,2.784824536141257e-07,0.9999997215175462,True
836,210,211,1024,arc_00833,549.6045288776322,549.6045318071943,9.552266437209501e-10,5.249968922920104e-07,0.9999994750031076,True
837,211,212,1024,arc_00841,2374.8601756216913,2374.8601882804305,9.552266437209501e-10,2.268529726957619e-06,0.9999977314702729,True
838,212,213,1024,arc_00841,492.2092749790401,492.2092776026678,9.552266437209501e-10,4.701714162527097e-07,0.9999995298285836,True
839,213,214,1024,arc_00841,274.55327495344125,274.55327641689513,9.552266437209501e-10,2.62260604754301e-07,0.9999997377393951,True
840,214,215,1024,arc_00841,190.36976894300275,190.3697699577325,9.552266437209501e-10,1.8184627642265416e-07,0.9999998181537235,True
841,215,216,1024,arc_00841,145.69603911019593,145.6960398868009,9.552266437209501e-10,1.3917273918450247e-07,0.9999998608272607,True
842,216,217,1024,arc_00841,190.36976894300233,190.36976995773207,9.552266437209501e-10,1.8184627642265377e-07,0.9999998181537235,True
843,217,218,1024,arc_00841,274.55327495344255,274.55327641689644,9.552266437209501e-10,2.6226060475430226e-07,0.9999997377393951,True
844,218,219,1024,arc_00841,492.20927497903966,492.2092776026673,9.552266437209501e-10,4.701714162527093e-07,0.9999995298285836,True
845,219,220,1024,arc_00841,2374.8601756218136,2374.860188280553,9.552266437209501e-10,2.268529726957736e-06,0.9999977314702729,True
846,220,221,1024,arc_00850,1485.741471266908,1485.7414791863698,9.552266437209501e-10,1.4192198466001956e-06,0.9999985807801532,True
847,221,222,1024,arc_00850,437.89675251848604,437.8967548526112,9.552266437209501e-10,4.182906474341554e-07,0.9999995817093524,True
848,222,223,1024,arc_00850,256.78769868159907,256.78770005035693,9.552266437209501e-10,2.452904528679245e-07,0.999999754709547,True
849,223,224,1024,arc_00850,181.65561428584417,181.6556152541248,9.552266437209501e-10,1.7352228367226184e-07,0.9999998264777162,True
850,224,225,1024,arc_00850,140.53644928369638,140.53645003279914,9.552266437209501e-10,1.3424416148528772e-07,0.9999998657558384,True
851,225,226,1024,arc_00850,181.6556142858431,181.65561525412372,9.552266437209501e-10,1.735222836722608e-07,0.9999998264777162,True
852,226,227,1024,arc_00850,256.78769868159566,256.7877000503535,9.552266437209501e-10,2.4529045286792125e-07,0.999999754709547,True
853,227,228,1024,arc_00850,437.8967525184808,437.89675485260597,9.552266437209501e-10,4.1829064743415043e-07,0.9999995817093524,True
854,228,229,1024,arc_00858,1100.776407797257,1100.7764136647359,9.552266437209501e-10,1.0514909591121496e-06,0.9999989485090408,True
855,229,230,1024,arc_00858,396.97844946092346,396.9784515769414,9.552266437209501e-10,3.792043939293814e-07,0.999999620795606,True
856,230,231,1024,arc_00858,242.15111731157316,242.15111860231352,9.552266437209501e-10,2.3130920029576163e-07,0.9999997686907995,True
857,231,232,1024,arc_00858,174.2067055774582,174.20670650603384,9.552266437209501e-10,1.664068875694393e-07,0.9999998335931123,True
858,232,233,1024,arc_00858,136.03634186526475,136.03634259038054,9.552266437209501e-10,1.2994553895668254e-07,0.9999998700544609,True
859,233,234,1024,arc_00858,174.20670557745856,174.2067065060342,9.552266437209501e-10,1.6640688756943963e-07,0.9999998335931123,True
860,117,118,512,arc_00858,396.9826304658035,396.9826325818437,9.552266437209501e-10,3.7920838773666163e-07,0.9999996207916122,True
861,118,119,512,arc_00862,283.84335251907646,283.8433540320494,9.552266437209501e-10,2.711347344145319e-07,0.9999997288652654,True
862,119,120,512,arc_00862,148.27128546957601,148.27128625990784,9.552266437209501e-10,1.4163268313423998e-07,0.9999998583673168,True
863,120,121,512,arc_00862,283.84335251907464,283.84335403204756,9.552266437209501e-10,2.7113473441453013e-07,0.9999997288652654,True
864,121,122,512,arc_00866,1801.3611065106934,1801.3611161125052,9.552266437209501e-10,1.720708133073573e-06,0.9999982792918668,True
865,122,123,512,arc_00866,264.8067549447726,264.80675635627455,9.552266437209501e-10,2.529504691088355e-07,0.9999997470495308,True
866,123,124,512,arc_00866,142.9048541448188,142.9048549065459,9.552266437209501e-10,1.3650652492380916e-07,0.9999998634934749,True
867,124,125,512,arc_00866,264.8067549447769,264.80675635627887,9.552266437209501e-10,2.529504691088396e-07,0.9999997470495308,True
868,125,126,512,arc_00870,1223.6643427263496,1223.664349248859,9.552266437209501e-10,1.1688767893739681e-06,0.9999988311232105,True
869,126,127,512,arc_00870,247.62156371277223,247.62156503267175,9.552266437209501e-10,2.36534716479088e-07,0.9999997634652834,True
870,127,128,512,arc_00870,137.7458903546011,137.74589108882932,9.552266437209501e-10,1.3157854523113394e-07,0.9999998684214546,True
871,128,129,512,arc_00870,247.62156371276816,247.6215650326677,9.552266437209501e-10,2.365347164790841e-07,0.9999997634652834,True
872,129,130,512,arc_00874,919.7443025923369,919.7443074948585,9.552266437209501e-10,8.785642679297631e-07,0.999999121435732,True
873,130,131,512,arc_00874,232.10140500860408,232.10140624577636,9.552266437209501e-10,2.217094472910657e-07,0.9999997782905526,True
874,131,132,512,arc_00874,132.80590169366192,132.80590240155848,9.552266437209501e-10,1.2685973641737274e-07,0.9999998731402635,True
875,132,133,512,arc_00874,232.10140500860695,232.10140624577923,9.552266437209501e-10,2.2170944729106844e-07,0.9999997782905526,True
876,133,134,512,arc_00877,340.142127698736,340.1421295117987,9.552266437209501e-10,3.2491282476165223e-07,0.9999996750871751,True
877,67,68,256,arc_00877,162.30495365591096,162.30495452104657,9.552266437209501e-10,1.5503801696642075e-07,0.9999998449619829,True
878,68,69,256,arc_00879,801137.5445371413,801137.5488074523,9.552266437209501e-10,0.0007652679319061714,0.9992347320680938,True
879,69,70,256,arc_00879,155.1885256597186,155.18852648692146,9.552266437209501e-10,1.4824021530010173e-07,0.9999998517597846,True
880,70,71,256,arc_00881,3458.5109110849785,3458.5109295199113,9.552266437209501e-10,3.303661787477528e-06,0.9999966963382124,True
881,71,72,256,arc_00881,148.55157176924186,148.5515725610677,9.552266437209501e-10,1.4190042007697786e-07,0.9999998580995798,True
882,72,73,256,arc_00883,1719.6441576045756,1719.644166770811,9.552266437209501e-10,1.6426499258187913e-06,0.999998357350074,True
883,73,74,256,arc_00883,142.36815289797428,142.36815365684058,9.552266437209501e-10,1.3599385359037232e-07,0.9999998640061463,True
884,74,75,256,arc_00885,1139.5664979821372,1139.5665040563792,9.552266437209501e-10,1.0885442869665914e-06,0.999998911455713,True
885,75,76,256,arc_00885,136.61101735385398,136.61101808203298,9.552266437209501e-10,1.3049448429780237e-07,0.9999998695055156,True
886,38,39,128,arc_00886,231.3335735612431,231.3335747943226,9.552266437209501e-10,2.2097599423075013e-07,0.9999997790240056,True
887,39,40,128,arc_00887,216.2987860661449,216.29878721908435,9.552266437209501e-10,2.0661436455619786e-07,0.9999997933856354,True
888,40,41,128,arc_00888,203.03573991258702,203.03574099483032,9.552266437209501e-10,1.9394514942588787e-07,0.9999998060548505,True
889,41,42,128,arc_00889,191.27424897092138,191.2742499904723,9.552266437209501e-10,1.827102598486408e-07,0.9999998172897401,True
890,42,43,128,arc_00890,180.7943010471145,180.79430201080405,9.552266437209501e-10,1.7269953431365215e-07,0.9999998273004655,True
891,43,44,128,arc_00891,171.41526152356676,171.41526243726312,9.552266437209501e-10,1.637404258204927e-07,0.9999998362595741,True
892,176,177,512,arc_00891,382.7606882675633,382.76069030779615,9.552266437209501e-10,3.656232095510301e-07,0.9999996343767903,True
892,177,178,512,arc_00892,326.3149386264883,326.31494036584786,9.552266437209501e-10,3.117047252816708e-07,0.9999996882952746,True
892,89,90,256,arc_00892,159.09403928339643,159.09404013141688,9.552266437209501e-10,1.5197086599073946e-07,0.9999998480291339,True
892,90,91,256,arc_00892,159.0940392833973,159.09404013141776,9.552266437209501e-10,1.519708659907403e-07,0.9999998480291339,True
892,182,183,512,arc_00892,326.31493862649444,326.314940365854,9.552266437209501e-10,3.117047252816767e-07,0.9999996882952746,True
892,366,367,1024,arc_00892,687.6502008902945,687.6502045556828,9.552266437209501e-10,6.568617969517496e-07,0.9999993431382029,True
892,734,735,2048,arc_00892,1540.4515022532978,1540.4515104643808,9.552266437209501e-10,1.4714803261557584e-06,0.9999985285196737,True
892,1470,1471,4096,arc_00892,4054.336140776162,4054.336162387028,9.552266437209501e-10,3.872809924913437e-06,0.999996127190075,True
892,1471,1472,4096,arc_00893,26640.119196605632,26640.11933860571,9.552266437209501e-10,2.5447351784141905e-05,0.9999745526482158,True
893,23,24,64,arc_00893,2271.9846031183115,2271.9846152286923,9.552266437209501e-10,2.1702602385905376e-06,0.9999978297397613,True
894,24,25,64,arc_00894,975.5468661823998,975.5468713823662,9.552266437209501e-10,9.31868363743051e-07,0.9999990681316362,True
895,25,26,64,arc_00895,626.78913923799,626.78914257897,9.552266437209501e-10,5.987256889864415e-07,0.9999994012743109,True
896,26,27,64,arc_00896,465.5259084752875,465.5259109566846,9.552266437209501e-10,4.4468275348829164e-07,0.9999995553172464,True
897,27,28,64,arc_00897,373.09817353931885,373.09817552804753,9.552266437209501e-10,3.5639331798806673e-07,0.9999996436066819,True
898,28,29,64,arc_00898,313.5464040829598,313.5464057542591,9.552266437209501e-10,2.995078808194081e-07,0.9999997004921191,True
899,29,30,64,arc_00899,272.2599951659497,272.2599966171797,9.552266437209501e-10,2.600700027881058e-07,0.9999997399299971,True
900,30,31,64,arc_00900,242.18588197347353,242.1858832643992,9.552266437209501e-10,2.3134240842724583e-07,0.9999997686575914,True
901,31,32,64,arc_00901,219.50521381977242,219.5052149898031,9.552266437209501e-10,2.0967722979395518e-07,0.9999997903227701,True
902,32,33,64,arc_00902,201.9734883389486,201.97348941552977,9.552266437209501e-10,1.9293045841500534e-07,0.9999998070695415,True
903,33,34,64,arc_00903,188.18818271342778,188.188183716529,9.552266437209501e-10,1.7976236711948154e-07,0.9999998202376328,True
904,34,35,64,arc_00904,177.23087390113307,177.23087484582845,9.552266437209501e-10,1.6929565374270845e-07,0.9999998307043462,True
905,35,36,64,arc_00905,168.47811096129936,168.4781118593398,9.552266437209501e-10,1.6093478133183996e-07,0.9999998390652186,True
906,36,37,64,arc_00906,161.49510483456666,161.49510569538552,9.552266437209501e-10,1.542644277907632e-07,0.9999998457355721,True
907,37,38,64,arc_00907,155.9729566628557,155.9729574942398,9.552266437209501e-10,1.4898952469845308e-07,0.9999998510104752,True
908,38,39,64,arc_00908,151.69012837205622,151.69012918061154,9.552266437209501e-10,1.448984529827929e-07,0.9999998551015469,True
909,39,40,64,arc_00909,148.48810470488814,148.48810549637568,9.552266437209501e-10,1.418397946457853e-07,0.9999998581602052,True
910,40,41,64,arc_00910,146.25575967099343,146.25576045058187,9.552266437209501e-10,1.3970739918006458e-07,0.9999998602926007,True
911,41,42,64,arc_00911,144.91932492376705,144.91932569623188,9.552266437209501e-10,1.384308010951148e-07,0.9999998615691988,True
912,42,43,64,arc_00912,144.4361730356447,144.4361738055342,9.552266437209501e-10,1.3796928153615623e-07,0.9999998620307183,True
913,43,44,64,arc_00913,144.79139982322283,144.7914005950058,9.552266437209501e-10,1.3830860363002293e-07,0.9999998616913962,True
914,44,45,64,arc_00914,145.99668157129105,145.99668234949854,9.552266437209501e-10,1.3945992087510513e-07,0.999999860540079,True
915,45,46,64,arc_00915,148.09124107399742,148.09124186336956,9.552266437209501e-10,1.4146069992961394e-07,0.9999998585393,True
916,46,47,64,arc_00916,151.1450746489911,151.14507545464113,9.552266437209501e-10,1.4437780314148658e-07,0.9999998556221967,True
917,47,48,64,arc_00917,155.26494997649408,155.2649508041043,9.552266437209501e-10,1.4831321784410296e-07,0.9999998516867821,True
918,48,49,64,arc_00918,160.60417650250758,160.60417735857754,9.552266437209501e-10,1.534133893057982e-07,0.9999998465866106,True
919,49,50,64,arc_00919,167.37792497385206,167.3779258660282,9.552266437209501e-10,1.5988385435798008e-07,0.9999998401161455,True
920,50,51,64,arc_00920,175.88720326091178,175.88720419844498,9.552266437209501e-10,1.68012143739942e-07,0.9999998319878561,True
921,51,52,64,arc_00921,186.55702884102897,186.55702983543563,9.552266437209501e-10,1.7820424547225233e-07,0.9999998217957544,True
922,52,53,64,arc_00922,199.99904642352263,199.99904748957943,9.552266437209501e-10,1.9104441888085784e-07,0.999999808955581,True
923,53,54,64,arc_00923,217.1185066169435,217.1185077742523,9.552266437209501e-10,2.0739738347090003e-07,0.9999997926026164,True
924,54,55,64,arc_00924,239.30676921168038,239.30677048725948,9.552266437209501e-10,2.2859220319224456e-07,0.9999997714077967,True
925,55,56,64,arc_00925,268.8111608048808,268.81116223772744,9.552266437209501e-10,2.5677558429907216e-07,0.9999997432244155,True
926,56,57,64,arc_00926,309.5076851788419,309.5076868286136,9.552266437209501e-10,2.9564998889513144e-07,0.999999704350011,True
927,57,58,64,arc_00927,368.703680139374,368.70368210467865,9.552266437209501e-10,3.521955807844083e-07,0.9999996478044191,True
928,58,59,64,arc_00928,462.0353059814612,462.0353084442523,9.552266437209501e-10,4.41348436965777e-07,0.9999995586515629,True
929,59,60,64,arc_00929,630.1653260285404,630.1653293875166,9.552266437209501e-10,6.019507125801445e-07,0.9999993980492873,True
930,60,61,64,arc_00930,1022.8237264182355,1022.8237318702023,9.552266437209501e-10,9.770284805125103e-07,0.9999990229715193,True
931,61,62,64,arc_00931,3018.5575935598604,3018.557609649706,9.552266437209501e-10,2.8834066543440224e-06,0.9999971165933456,True
932,124,125,128,arc_00932,159.82415358151417,159.82415443342634,9.552266437209501e-10,1.5266829062498063e-07,0.9999998473317092,True
933,125,126,128,arc_00933,169.6823967707444,169.68239767520404,9.552266437209501e-10,1.620851472298087e-07,0.9999998379148527,True
934,126,127,128,arc_00934,181.50544903696616,181.50545000444635,9.552266437209501e-10,1.7337884182480798e-07,0.999999826621158,True
935,127,128,128,arc_00935,196.11190149982028,196.11190254515736,9.552266437209501e-10,1.8733131446194072e-07,0.9999998126686854,True
