status,parent_arc,start_numerator,end_numerator,turn_denominator,refinement_level,theta_start,theta_end,theta_midpoint,center_real,center_imag,disc_radius,center_id,center_inverse_upper,distance_upper,neumann_product_upper,transported_inverse_upper,continuation_product_upper
closed,5,91,92,1024,4,0.5583690067903734,0.5645049299419159,0.5614369683661447,-0.1011476189755501,-0.41108608693768667,0.0008053357913376666,turn_00047027_of_00524288,447.34963776603354,0.001368441789557136,0.6121719388622876,1153.474136073887,0.705872321801446
closed,5,92,93,1024,4,0.5645049299419159,0.5706408530934585,0.5675728915176872,-0.10200932342486309,-0.4097253069096423,0.0008053357913376856,turn_00047521_of_00524288,441.40724068446815,0.001311816623927696,0.579045356251939,1048.5862247635587,0.6416858167294476
closed,5,93,94,1024,4,0.5706408530934585,0.5767767762450011,0.5737088146692298,-0.10287936124211829,-0.40836983981700015,0.0008053357913376692,turn_00048035_of_00524288,435.7421406710871,0.001318108309300675,0.5743553363310235,1023.722785374712,0.6264705525631338
closed,5,94,95,1024,4,0.5767767762450011,0.5829126993965437,0.5798447378207724,-0.10375769967088362,-0.40701973669233,0.0008053357913376745,turn_00048549_of_00524288,430.51186149506964,0.001324399994600004,0.5701699070393079,1001.5861349531891,0.6129239559457768
closed,5,95,96,1024,4,0.5829126993965437,0.5890486225480862,0.5859806609723149,-0.10464430564221369,-0.4056750483662514,0.0008053357913376795,turn_00006135_of_00065536,425.477193774945,0.0013841710010974993,0.5889331932516204,1035.0560706678177,0.6334059940726522
closed,6,192,193,2048,5,0.5890486225480862,0.5921165841238575,0.5905826033359719,-0.10531466562690214,-0.40467011604614445,0.00040266801410845666,turn_00006135_of_00065536,425.477193774945,0.001031836697236443,0.4390229823741693,758.4574419388007,0.46414054618614586
closed,6,386,387,4096,6,0.5921165841238575,0.5936505649117432,0.5928835745178003,-0.10565157808258299,-0.4041688094041044,0.00020133402185917523,turn_00006135_of_00065536,425.477193774945,0.0014345038019971871,0.6103486521332526,1091.9433388446773,0.6682183464376724
closed,6,774,775,8192,7,0.5936505649117432,0.594417555305686,0.5940340601087145,-0.10582046664685998,-0.4039184471244514,0.00010066701278022449,turn_00006135_of_00065536,425.477193774945,0.0016358367792981244,0.6960112423296101,1399.6477930156975,0.8565191073317439
closed,6,775,776,8192,7,0.594417555305686,0.5951845456996288,0.5948010505026574,-0.10593321899594813,-0.4037516469561868,0.00010066701278022374,turn_00050091_of_00524288,416.6562813732017,0.0015446076657235559,0.6435704861809182,1168.9724481814096,0.7153565652787871
closed,6,97,98,1024,4,0.5951845456996288,0.6013204688511713,0.5982525072754,-0.10644218638170166,-0.40300211841112077,0.0008053357913376634,turn_00050091_of_00524288,416.6562813732017,0.0013432750500469146,0.5596839872139489,946.2664751546392,0.579070906725116
closed,6,196,197,2048,5,0.6013204688511713,0.6043884304269426,0.602854449639057,-0.1071248279549569,-0.4020054881087866,0.00040266801410846604,turn_00050091_of_00524288,416.6562813732017,0.0010727326401110463,0.44696079273632555,753.3937484011889,0.46104180213762214
closed,6,394,395,4096,6,0.6043884304269426,0.6059224112148283,0.6051554208208855,-0.10746786684540015,-0.40150835364831355,0.00020133402185919485,turn_00050091_of_00524288,416.6562813732017,0.0014753996595879375,0.6147345357031977,1081.4784090073965,0.6618142979282938
closed,6,790,791,8192,7,0.6059224112148283,0.606689401608771,0.6063059064117997,-0.10763981502297892,-0.40126008274296227,0.00010066701278023179,turn_00050091_of_00524288,416.6562813732017,0.0016767325739480644,0.6986211591185175,1382.5001123322127,0.8460255272860219
closed,6,791,792,8192,7,0.606689401608771,0.607456392002714,0.6070728968057425,-0.10775460577667348,-0.40109467877921223,0.00010066701278021409,turn_00051133_of_00524288,408.2539025416034,0.0016012326380777109,0.6537094733722123,1178.9346550054986,0.7214529707735138
closed,6,99,100,1024,4,0.607456392002714,0.6135923151542565,0.6105243535784852,-0.10827273270635594,-0.4003514524850276,0.0008053357913376633,turn_00051133_of_00524288,408.2539025416034,0.001399900212118348,0.571514724766134,952.7839721418188,0.5830593106145463
closed,6,200,201,2048,5,0.6135923151542565,0.6166602767300278,0.6151262959421421,-0.108967553064868,-0.3993632742893239,0.0004026680141084464,turn_00051133_of_00524288,408.2539025416034,0.0010161074874083754,0.41482984713621235,697.6669957338618,0.42693963108623634
closed,6,402,403,4096,6,0.6166602767300278,0.6181942575179133,0.6174272671239706,-0.10931666672967853,-0.39887038687703896,0.0002013340218591783,turn_00051133_of_00524288,408.2539025416034,0.0014187746239946936,0.5792202770728296,970.2318821391138,0.5937366169842354
closed,6,806,807,8192,7,0.6181942575179133,0.6189612479118562,0.6185777527148848,-0.10949164862579604,-0.3986242447346746,0.00010066701278021443,turn_00051133_of_00524288,408.2539025416034,0.0016201076250157032,0.6614152604500694,1205.7658094227213,0.7378723846752095
closed,6,807,808,8192,7,0.6189612479118562,0.619728238305799,0.6193447431088276,-0.10960846049703171,-0.39846026188466765,0.00010066701278022454,turn_00052175_of_00524288,400.2441394871163,0.0016578575929752763,0.6635477856925714,1189.6017397626595,0.7279807286563378
closed,6,101,102,1024,4,0.619728238305799,0.6258641614573416,0.6227961998815703,-0.11013566894263332,-0.39772344976851054,0.0008053357913376706,turn_00052175_of_00524288,400.2441394871163,0.0014565253672729614,0.5829657422653225,959.7392350001055,0.5873156067801707
closed,6,102,103,1024,4,0.6258641614573416,0.6320000846088841,0.6289321230331129,-0.11107919579472428,-0.3964180709261535,0.0008053357913376776,turn_00052175_of_00524288,400.2441394871163,0.001764817728650592,0.7063579531553633,1363.0341560004233,0.8341132707713032
closed,6,103,104,1024,4,0.6320000846088841,0.6381360077604268,0.6350680461846554,-0.11203071453918903,-0.395118506029112,0.0008053357913376804,turn_00000013_of_00000128,392.2097324639435,0.0016106715826753075,0.6317210705283588,1064.980103604176,0.6517181052382702
closed,6,104,105,1024,4,0.6381360077604268,0.6442719309119693,0.641203969336198,-0.11299018935188467,-0.3938248040052701,0.0008053357913376675,turn_00000013_of_00000128,392.2097324639435,0.0016106715826753437,0.631721070528373,1064.9801036042172,0.6517181052382953
closed,6,105,106,1024,4,0.6442719309119693,0.6504078540635119,0.6473398924877406,-0.11395758410912676,-0.3925370135617776,0.0008053357913376829,turn_00027111_of_00262144,385.01754129315145,0.0014533795255125932,0.5595766114786657,874.1986718412003,0.5349687755536819
closed,6,106,107,1024,4,0.6504078540635119,0.6565437772150544,0.6534758156392831,-0.1149328623890495,-0.3912551831832169,0.0008053357913376679,turn_00027111_of_00262144,385.01754129315145,0.0017679635675483178,0.6806969858733218,1205.8061598516638,0.7378970772539788
closed,6,107,108,1024,4,0.6565437772150544,0.662679700366597,0.6596117387908257,-0.11591598747297685,-0.38997936112977727,0.0008053357913376631,turn_00013807_of_00131072,377.65930051980587,0.001396754369956425,0.5274972783557256,799.2743390039734,0.48911858166962074
closed,6,108,109,1024,4,0.662679700366597,0.6688156235181395,0.6657476619423682,-0.1169069223468051,-0.3887095954354379,0.0008053357913376731,turn_00013807_of_00131072,377.65930051980587,0.0018245886616870422,0.6890728777090971,1214.623213752541,0.7432927026207031
closed,6,109,110,1024,4,0.6688156235181395,0.6749515466696822,0.6718835850939109,-0.11790562970239629,-0.38744593390615956,0.0008053357913376657,turn_00028117_of_00262144,370.3758322414842,0.0013401292075200864,0.4963514705463727,735.385513074522,0.45002160282492
closed,6,110,111,1024,4,0.6749515466696822,0.6810874698212247,0.6780195082454534,-0.11891207193898298,-0.3861884241180845,0.0008053357913376789,turn_00028117_of_00262144,370.3758322414842,0.001881213743968506,0.6967561060464538,1221.3793571000042,0.7474271469415178
closed,6,111,112,1024,4,0.6810874698212247,0.6872233929727672,0.684155431396996,-0.11992621116458381,-0.38493711341574566,0.0008053357913376778,turn_00028637_of_00262144,362.94789840608723,0.0013904626855690309,0.5046655095393638,732.732941872398,0.448398353083439
closed,7,112,113,1024,4,0.6872233929727672,0.6933593161243098,0.6902913545485385,-0.12094800919743011,-0.3836920489102836,0.0008053357913376757,turn_00028637_of_00262144,362.94789840608723,0.0018308803380936705,0.6645141709441242,1081.8576135614883,0.662046353412386
closed,7,113,114,1024,4,0.6933593161243098,0.6994952392758523,0.6964272777000811,-0.12197742756740348,-0.3824532774776732,0.0008053357913376697,turn_00058279_of_00524288,355.8982212715957,0.001330691679824718,0.4735908019105288,676.086631014957,0.4137334553489075
closed,7,114,115,1024,4,0.6994952392758523,0.705631162427395,0.7025632008516236,-0.1230144275174841,-0.3812208457569589,0.0008053357913376748,turn_00058279_of_00524288,355.8982212715957,0.0018906512564829804,0.6728794192272002,1087.9725770564805,0.6657884255967118
closed,7,115,116,1024,4,0.705631162427395,0.7117670855789375,0.7086991240031663,-0.12405897000521,-0.3799948001484983,0.0008053357913376763,turn_00007415_of_00065536,348.7609502001983,0.0013841710010974789,0.4827447935823164,674.2531459771791,0.41261144810129846
closed,7,116,117,1024,4,0.7117670855789375,0.7179030087304801,0.7148350471547088,-0.12511101570414687,-0.3787751868122156,0.0008053357913376852,turn_00007415_of_00065536,348.7609502001983,0.0018371720143531192,0.6407338574070062,970.759303069934,0.5940593739714635
closed,7,117,118,1024,4,0.7179030087304801,0.7240389318820226,0.7209709703062513,-0.12617052500536877,-0.37756205166586365,0.0008053357913376871,turn_00060361_of_00524288,341.82001058156595,0.001437650316363925,0.4914176463521085,672.1035602784979,0.41129600200624866
closed,7,118,119,1024,4,0.7240389318820226,0.7301748550335652,0.7271068934577939,-0.1272374580189493,-0.376355440383295,0.0008053357913376842,turn_00060361_of_00524288,341.82001058156595,0.0017836927615161144,0.6097018786157008,875.792098022936,0.5359438779884442
closed,7,119,120,1024,4,0.7301748550335652,0.7363107781851077,0.7332428166093364,-0.12831177457546364,-0.3751553983927425,0.0008053357913376752,turn_00000015_of_00000128,334.8568884616591,0.0016106715826753164,0.5393444745082724,726.9138649845031,0.44483734968930966
closed,7,120,121,1024,4,0.7363107781851077,0.7424467013366504,0.7393787397608791,-0.12939343422750055,-0.3739619708751087,0.0008053357913376766,turn_00000015_of_00000128,334.8568884616591,0.0016106715826753764,0.5393444745082925,726.9138649845348,0.4448373496893291
closed,7,121,122,1024,4,0.7424467013366504,0.7485826244881929,0.7455146629124216,-0.13048239625118552,-0.3727752027622652,0.0008053357913376749,turn_00015607_of_00131072,328.70192286029936,0.0014974213079890014,0.4922052632679693,647.3125833790579,0.39612508150056963
closed,7,122,123,1024,4,0.7485826244881929,0.7547185476397354,0.7516505860639642,-0.13157861964771383,-0.37159513873536076,0.0008053357913376755,turn_00015607_of_00131072,328.70192286029936,0.0017239218198866304,0.5666564170575621,758.5249575599729,0.46418186259436367
closed,7,123,124,1024,4,0.7547185476397354,0.760854470791278,0.7577865092155067,-0.1326820631448942,-0.3704218232231389,0.0008053357913376723,turn_00063451_of_00524288,322.55978297268643,0.0014942754665413767,0.4819931701889962,622.694073532531,0.3810597027797185
closed,7,124,125,1024,4,0.760854470791278,0.7669903939428205,0.7639224323670493,-0.13379268519870263,-0.36925530040026555,0.000805335791337686,turn_00063451_of_00524288,322.55978297268643,0.0017270676592233939,0.5570825693382435,728.2616592685335,0.44566213686990264
closed,7,125,126,1024,4,0.7669903939428205,0.7731263170943632,0.7700583555185919,-0.1349104439948465,-0.3680956141856656,0.0008053357913376693,turn_00032237_of_00262144,316.65544869252705,0.0014911296250690158,0.4721743204849488,599.9242950503273,0.3671256613465535
closed,7,126,127,1024,4,0.7731263170943632,0.7792622402459057,0.7761942786701345,-0.13603529745033893,-0.36694280824086967,0.0008053357913376778,turn_00032237_of_00262144,316.65544869252705,0.0017302134985270818,0.5478815317099601,700.381583371614,0.4286008319911095
closed,7,127,128,1024,4,0.7792622402459057,0.7853981633974483,0.782330201821677,-0.13716720321508308,-0.36579692596837,0.0008053357913376665,turn_00000001_of_00000008,310.7759563133227,0.0016106715826753103,0.5005580014126126,622.2463413015239,0.3807857115565412
closed,8,128,129,1024,4,0.7853981633974483,0.7915340865489908,0.7884661249732196,-0.13830611867346665,-0.3646580105099864,0.0008053357913376665,turn_00000001_of_00000008,310.7759563133227,0.0016106715826753495,0.5005580014126249,622.2463413015391,0.3807857115565505
closed,8,129,130,1024,4,0.7915340865489908,0.7976700097005334,0.7946020481247621,-0.13945200094596635,-0.3635261047452423,0.00080533579133767,turn_00066525_of_00524288,305.5246399475216,0.001500567149411709,0.4584602380410913,564.1776678453842,0.34525039431403154
closed,8,130,131,1024,4,0.7976700097005334,0.803805932852076,0.8007379712763046,-0.14060480689076227,-0.36240125128974987,0.000805335791337682,turn_00066525_of_00524288,305.5246399475216,0.001720775980516939,0.5257394618777813,644.2126539922805,0.39422806943481764
closed,8,131,132,1024,4,0.803805932852076,0.8099418560036186,0.8068738944278473,-0.14176449310536218,-0.361283492493606,0.0008053357913376696,turn_00016887_of_00131072,300.31249270701,0.0014974213079889747,0.4496943256347603,545.719418672924,0.33395480753641915
closed,8,132,133,1024,4,0.8099418560036186,0.8160777791551611,0.8130098175793898,-0.14293101592823554,-0.3601728704397975,0.0008053357913376877,turn_00016887_of_00131072,300.31249270701,0.0017239218198866959,0.5177152589621787,622.6871123079119,0.3810554428352336
closed,8,133,134,1024,4,0.8160777791551611,0.8222137023067037,0.8191457407309324,-0.14410433144045742,-0.3590694269426172,0.0008053357913376755,turn_00068571_of_00524288,295.3142193452411,0.001494275466541363,0.44128079288840855,528.5556959316397,0.32345141050024095
closed,8,134,135,1024,4,0.8222137023067037,0.8283496254582462,0.8252816638824749,-0.14528439546736188,-0.35797320354608886,0.0008053357913376749,turn_00068571_of_00524288,295.3142193452411,0.001727067659223407,0.5100276375399734,602.7160753772794,0.36883410057350735
closed,8,135,136,1024,4,0.8283496254582462,0.8344855486097889,0.8314175870340175,-0.14647116358020537,-0.3568842415224039,0.0008053357913376727,turn_00000017_of_00000128,290.3445520285702,0.0016106715826753313,0.46764971913701725,545.4013315403879,0.33376015306107676
closed,8,136,137,1024,4,0.8344855486097889,0.8406214717613314,0.8375535101855601,-0.1476645910978391,-0.35580258187036695,0.0008053357913376845,turn_00000017_of_00000128,290.3445520285702,0.0016106715826753443,0.467649719137021,545.4013315403917,0.3337601530610791
closed,8,137,138,1024,4,0.8406214717613314,0.8467573949128739,0.8436894333371027,-0.14886463308839168,-0.35472826531385265,0.0008053357913376692,turn_00070605_of_00524288,285.96786944909917,0.0014502336837288988,0.4147202367392719,488.6003026243491,0.2990005750976338
closed,8,138,139,1024,4,0.8467573949128739,0.8528933180644165,0.8498253564886452,-0.15007124437096034,-0.3536613323002721,0.0008053357913376758,turn_00070605_of_00524288,285.96786944909917,0.0017711094064114799,0.5064803835127496,579.4458009279291,0.35459377897390143
closed,8,139,140,1024,4,0.8528933180644165,0.859029241215959,0.8559612796401878,-0.1512843795173123,-0.3526018229990502,0.0008053357913376788,turn_00017903_of_00131072,281.60905287463504,0.001396754369956408,0.39333867522193167,464.1948338764706,0.2840655675834175
closed,8,140,141,1024,4,0.859029241215959,0.8651651643675016,0.8620972027917303,-0.15250399285359498,-0.35154977730011333,0.0008053357913376743,turn_00017903_of_00131072,281.60905287463504,0.0018245886616870836,0.5138206849034975,579.2287827357238,0.35446097397167875
closed,8,141,142,1024,4,0.8651651643675016,0.8713010875190442,0.868233125943273,-0.15373003846205555,-0.35050523481238743,0.0008053357913376798,turn_00072619_of_00524288,277.41259110628897,0.0013432750500469693,0.37264141220195973,442.19143007187756,0.27060051167505683
closed,8,142,143,1024,4,0.8713010875190442,0.8774370106705868,0.8743690490948155,-0.15496247018276987,-0.3494682348623068,0.0008053357913376697,turn_00072619_of_00524288,277.41259110628897,0.001878067906386221,0.520999684184165,579.1490776656354,0.35441219818978376
closed,8,143,144,1024,4,0.8774370106705868,0.8835729338221293,0.880504972246358,-0.1562012416153802,-0.34843881649233344,0.0008053357913376798,turn_00073659_of_00524288,273.23699937369696,0.0013936085277732836,0.38078541243036745,441.2638281764811,0.27003286261979537
closed,9,72,73,512,3,0.8835729338221293,0.8958447801252144,0.8897088569736719,-0.15807118363635747,-0.3469089891026454,0.0016106696876424373,turn_00074665_of_00524288,269.3397664308696,0.0029476520141737527,0.7939199050170409,1306.9664319260983,0.7998024411369475
closed,9,73,74,512,3,0.8958447801252144,0.9081166264282996,0.9019807032767571,-0.16058619137634647,-0.34489611410248966,0.0016106696876424145,turn_00037853_of_00262144,265.44246627368466,0.003001131184593882,0.7966276632494648,1305.2043877495844,0.7987241523612443
closed,9,74,75,512,3,0.9081166264282996,0.9203884727313847,0.9142525495798421,-0.16312571081350688,-0.3429142536818896,0.0016106696876424173,turn_00076747_of_00524288,261.67205764773377,0.0030546103405857845,0.799306173133127,1303.8371021810733,0.7978874374244919
closed,9,150,151,1024,4,0.9203884727313847,0.9265243958829272,0.923456434307156,-0.16504620626687425,-0.3414483914040301,0.0008053357913376673,turn_00076747_of_00524288,261.67205764773377,0.0017774010840335595,0.46509619892437404,489.1946124173045,0.299364264945809
closed,9,151,152,1024,4,0.9265243958829272,0.9326603190344698,0.9295923574586985,-0.16633399671036675,-0.340480996646788,0.0008053357913376676,turn_00000019_of_00000128,257.89371577721175,0.001610671582675291,0.4153820793528933,441.1320739052136,0.26995223515667477
closed,9,152,153,1024,4,0.9326603190344698,0.9387962421860124,0.9357282806102412,-0.1676276987342087,-0.33952152183409234,0.000805335791337688,turn_00000019_of_00000128,257.89371577721175,0.0016106715826753985,0.41538207935292104,441.1320739052345,0.26995223515668754
closed,9,306,307,2048,5,0.9387962421860124,0.9418642037617837,0.940330222973898,-0.16860182543461597,-0.3388071349300825,0.0004026680141084526,turn_00000019_of_00000128,257.89371577721175,0.002416003347069238,0.6230720805058663,684.1990270270372,0.418697862984358
closed,9,614,615,4096,6,0.9418642037617837,0.9433981845496693,0.9426311941557265,-0.1690901190422065,-0.3384516244450999,0.0002013340218591917,turn_00000019_of_00000128,257.89371577721175,0.002818665528035901,0.7269161265583153,944.3754862818114,0.5779137098149997
closed,9,1230,1231,8192,7,0.9433981845496693,0.9441651749436122,0.9437816797466407,-0.16933457228001123,-0.33827429076881876,0.00010066701278020902,turn_00000019_of_00000128,257.89371577721175,0.0030199953564018374,0.7788378240923948,1166.084185593072,0.713589083412101
closed,9,1231,1232,8192,7,0.9441651749436122,0.944932165337555,0.9445486701405835,-0.1694976543796502,-0.33815622461306133,0.00010066701278023036,turn_00079805_of_00524288,251.23402604021635,0.003211888684575956,0.8069357254190319,1301.2973352294273,0.7963332186180825
closed,9,77,78,512,3,0.944932165337555,0.9572040116406401,0.9510680884890975,-0.17088749677441162,-0.337157720883938,0.0016106696876424368,turn_00079805_of_00524288,251.23402604021635,0.0030105686837743613,0.7563572910952276,1031.1575797591836,0.631020299636047
closed,9,156,157,1024,4,0.9572040116406401,0.9633399347921826,0.9602719732164113,-0.17286064519012428,-0.3357635400012593,0.0008053357913376753,turn_00079805_of_00524288,251.23402604021635,0.0018214428234288025,0.45760841373207695,463.19676116088436,0.2834547936761017
closed,9,314,315,2048,5,0.9633399347921826,0.966407896367954,0.9648739155800683,-0.1738520104340469,-0.3350732745231936,0.0004026680141084685,turn_00079805_of_00524288,251.23402604021635,0.002626773188561662,0.6599348036568428,738.7819416447956,0.45210005854902663
closed,9,630,631,4096,6,0.966407896367954,0.9679418771558396,0.9671748867618968,-0.17434888164078635,-0.33472985443633246,0.0002013340218591809,turn_00079805_of_00524288,251.23402604021635,0.003029434251429479,0.761096963610757,1051.6150394626316,0.643539309926285
closed,9,1262,1263,8192,7,0.9679418771558396,0.9687088675497824,0.968325372352811,-0.17459761324012063,-0.3345585733524113,0.00010066701278022321,turn_00079805_of_00524288,251.23402604021635,0.0032307634161295056,0.8116777002176585,1334.0641354241463,0.8163849706323719
closed,9,1263,1264,8192,7,0.9687088675497824,0.9694758579437253,0.9690923627467538,-0.17476354371098946,-0.33444454499104787,0.00010066701278021772,turn_00020463_of_00131072,244.69406470628934,0.0032087428955920876,0.7851603417198565,1138.9613382610053,0.6969911670640869
closed,9,79,80,512,3,0.9694758579437253,0.9817477042468103,0.9756117810952678,-0.17617747201940373,-0.33348045043240016,0.0016106696876424216,turn_00020463_of_00131072,244.69406470628934,0.0030074228507643527,0.7358985216441056,926.5153161185555,0.5669841194699425
closed,10,160,161,1024,4,0.9817477042468103,0.9878836273983529,0.9848156658225816,-0.1781842410713481,-0.33213511293711706,0.0008053357913376869,turn_00020463_of_00131072,244.69406470628934,0.0018245886616870732,0.44646601604521857,442.05788948683335,0.2705187910712983
closed,10,322,323,2048,5,0.9878836273983529,0.9909515889741242,0.9894176081862386,-0.1791922476974327,-0.3314693846751087,0.0004026680141084533,turn_00020463_of_00131072,244.69406470628934,0.0026299190044607266,0.6435255710498131,686.42809928025,0.42006195113998324
closed,10,646,647,4096,6,0.9909515889741242,0.9924855697620099,0.9917185793680671,-0.1796973972066853,-0.33113826184978823,0.00020133402185919404,turn_00020463_of_00131072,244.69406470628934,0.0030325800499031498,0.7420543389580034,948.6264033976141,0.5805150726375164
closed,10,647,648,4096,6,0.9924855697620099,0.9940195505498954,0.9932525601559526,-0.1800345862481997,-0.33091815941938674,0.00020133402185918455,turn_00083899_of_00524288,238.44564668483127,0.003406929310718833,0.8123674627038586,1270.8118225171743,0.7776775080420743
closed,10,81,82,512,3,0.9940195505498954,1.0062913968529805,1.000155473701438,-0.1815560987572463,-0.3299341099973392,0.001610669687642435,turn_00083899_of_00524288,238.44564668483127,0.0030042770177041113,0.716356776306833,840.6534222117413,0.5144406488269301
closed,10,82,83,512,3,1.0062913968529805,1.0185632431560658,1.012427320004523,-0.18427764600515506,-0.3282107092094037,0.0016106696876424214,turn_00083899_of_00524288,238.44564668483127,0.0034384014575285504,0.8198718591024616,1323.7556635887631,0.8100766671159759
closed,10,83,84,512,3,1.0185632431560658,1.030835089459151,1.0246991663076084,-0.18702013710431217,-0.32652083576162705,0.0016106696876424212,turn_00000021_of_00000128,232.24043342623364,0.003221339375284844,0.7481252527291449,922.0473109854571,0.5642499089155076
closed,10,84,85,512,3,1.030835089459151,1.043106935762236,1.0369710126106935,-0.18978315904564574,-0.32486474414273464,0.001610669687642424,turn_00000021_of_00000128,232.24043342623364,0.003221339375284801,0.7481252527291349,922.0473109854206,0.5642499089154852
closed,10,85,86,512,3,1.043106935762236,1.055378782065321,1.0492428589137786,-0.19256629572821465,-0.3232426837540327,0.0016106696876424212,turn_00043997_of_00262144,226.64175680004118,0.0030011311845939714,0.6801816440637664,708.6577508553938,0.43366546012163487
closed,10,86,87,512,3,1.055378782065321,1.0676506283684062,1.0615147052168636,-0.19536912802187167,-0.3216548988718494,0.001610669687642437,turn_00043997_of_00262144,226.64175680004118,0.0034415472826000953,0.7799983222388934,1030.1819472765328,0.6304232581036745
closed,10,87,88,512,3,1.0676506283684062,1.0799224746714913,1.0737865515199487,-0.19819123383038298,-0.32010162861074754,0.001610669687642432,turn_00011255_of_00065536,221.02298032553014,0.0029948395182238037,0.6619283559144999,653.7755656006225,0.4000801248984435
closed,11,88,89,512,3,1.0799224746714913,1.0921943209745766,1.086058397823034,-0.20103218815499435,-0.31858310688751523,0.001610669687642422,turn_00011255_of_00065536,221.02298032553014,0.0034478389325460278,0.7620516365537175,928.8695123781621,0.568424777676117
closed,11,89,90,512,3,1.0921943209745766,1.1044661672776617,1.0983302441261191,-0.20389156315843435,-0.31709956238593834,0.0016106696876424357,turn_00046043_of_00262144,215.55592740015365,0.00298854785165491,0.6441992037432109,605.8331787559641,0.3707416223205458
closed,11,90,91,512,3,1.1044661672776617,1.1167380135807468,1.1106020904292042,-0.20676892822934506,-0.3156512185223619,0.0016106696876424344,turn_00046043_of_00262144,215.55592740015365,0.0034541305822280845,0.7445583210134075,843.8557413783187,0.5164003186578942
closed,11,91,92,512,3,1.1167380135807468,1.1290098598838318,1.1228739367322893,-0.20966385004713056,-0.3142382934120443,0.00161066968764243,turn_00000023_of_00000128,210.02674069045935,0.0032213393752848194,0.6765674096489112,649.3678959886927,0.3973828368662242
closed,11,92,93,512,3,1.1290098598838318,1.141281706186917,1.1351457830353744,-0.21257589264721352,-0.3128609998363101,0.0016106696876424162,turn_00000023_of_00000128,210.02674069045935,0.003221339375284852,0.6765674096489179,649.3678959887064,0.39738283686623266
closed,11,93,94,512,3,1.141281706186917,1.1535535524900022,1.1474176293384597,-0.21550461748668964,-0.3115195452105057,0.001610669687642417,turn_00096177_of_00524288,205.0118710173257,0.0029728186843688267,0.6094631206777178,524.948812447861,0.3212441661940721
closed,11,94,95,512,3,1.1535535524900022,1.1658253987930873,1.1596894756415448,-0.2184495835103708,-0.3102141315527634,0.0016106696876424234,turn_00096177_of_00524288,205.0118710173257,0.003469859705272834,0.71136243034561,710.2743806456087,0.43465476208153536
closed,11,95,96,512,3,1.1658253987930873,1.1780972450961724,1.1719613219446299,-0.22141034721720632,-0.3089449554535785,0.001610669687642419,turn_00098223_of_00524288,199.90984793712573,0.0029665270171112495,0.593037964892085,491.224808928713,0.300606650431884
closed,12,96,97,512,3,1.1780972450961724,1.1903690913992575,1.184233168247715,-0.2243864627270724,-0.30771220804620303,0.0016106696876424294,turn_00098223_of_00524288,199.90984793712573,0.003476151354024241,0.6949168885894198,655.2635674024166,0.4009907125343763
closed,12,97,98,512,3,1.1903690913992575,1.2026409377023426,1.1965050145508,-0.22737748184792037,-0.30651607497786215,0.0016106696876424284,turn_00100269_of_00524288,194.9131073387486,0.002960235349658951,0.5769886704560331,460.7751464928311,0.28197287855135916
closed,12,98,99,512,3,1.2026409377023426,1.214912784005428,1.2087768608538851,-0.2303829541432724,-0.30535673638179633,0.0016106696876424255,turn_00100269_of_00524288,194.9131073387486,0.003482443002507736,0.6787737867488645,606.7783365685817,0.3713200147775557
closed,12,99,100,512,3,1.214912784005428,1.227184630308513,1.2210487071569704,-0.2334024270000558,-0.30423436685013366,0.001610669687642432,turn_00000025_of_00000128,189.8172800566644,0.0032213393752848667,0.611465878356008,488.5472587413856,0.2989681147175924
closed,12,100,101,512,3,1.227184630308513,1.239456476611598,1.2333205534600555,-0.23643544569676492,-0.3031491354075972,0.001610669687642437,turn_00000025_of_00000128,189.8172800566644,0.003221339375284861,0.6114658783560069,488.5472587413842,0.29896811471759155
closed,12,101,102,512,3,1.239456476611598,1.2517283229146832,1.2455923997631406,-0.23948155347194022,-0.30210120548605046,0.0016106696876424325,turn_00013045_of_00065536,185.2270311297083,0.002944506180182125,0.545402137898213,407.4524905887809,0.24934190248480914
closed,12,102,103,512,3,1.2517283229146832,1.2640001692177683,1.2578642460662257,-0.24254029159295534,-0.301090734899885,0.001610669687642423,turn_00013045_of_00065536,185.2270311297083,0.0034981721225384385,0.6479560366385052,526.1474429530516,0.321977672105666
closed,12,103,104,512,3,1.2640001692177683,1.2762720155208536,1.2701360923693108,-0.24561119942510012,-0.30011787582225435,0.0016106696876424225,turn_00053203_of_00262144,180.5346144821014,0.002938214512055383,0.5304494241996344,384.4838528296419,0.23528616845782502
closed,13,104,105,512,3,1.2762720155208536,1.2885438618239387,1.282407938672396,-0.24869381450095074,-0.2991827747621571,0.0016106696876424333,turn_00053203_of_00262144,180.5346144821014,0.003504463770077056,0.632677015697353,491.4873890204328,0.3007673371895706
closed,13,105,106,512,3,1.2885438618239387,1.3008157081270237,1.2946797849754812,-0.2517876725900155,-0.29828557254237326,0.0016106696876424314,turn_00027113_of_00131072,175.94509755393028,0.0029319228437379666,0.5158574507620732,363.4158944114286,0.22239356145503747
closed,13,106,107,512,3,1.3008157081270237,1.3130875544301088,1.3069516312785663,-0.25489230776864635,-0.29742640427825706,0.001610669687642437,turn_00027113_of_00131072,175.94509755393028,0.0035107554173437537,0.617700204392536,460.2280712035387,0.28163809401430195
